	WV7A	PM7C	TL7A	E-s-PM-3-Aug	WV7B	DU7C	DU7A	FR7A	FR7C	TC7B	PM7A	Tca7B	Tca7C	TL7B	TI7A	E-b-DU-1-Jul-a	TL7C	E-b-WV-3-Aug	FR7B	DU7B	TC7A	E-f-TL-3-Jul-a	TC7C	E-b-WV-2-Aug	E-b-DU-3-Jul-a	E-s-PM-2-Aug	Tca7A	E-b-WV-1-Aug	E-s-PM-2-Jul-a	E-b-DU-2-Jul-a	E-s-PM-1-Aug	E-f-TL-2-Jul-a	E-s-PM-3-Jul-a	E-f-TL-2-Aug	E-f-TL-3-Aug	E-f-TL-1-Aug	E-s-PM-1-Jul-a	E-f-TL-1-Jul-a	E-BP-2016-3	E-WC-2016-3	E-JP-2016-2	E-VP-2016-2	E-LH-2016-1	E-JP-2016-1	E-VP-2016-3	E-BP-2016-2	E-TB-2016-1	E-CB-2016-2	E-DU-2016-3	E-DU-2016-1	E-TB-2016-3	E-VP-2016-1	E-JP-2016-3	E-LH-2016-3	E-BL-2016-3	E-CB-2016-1	E-PM-2016-3	E-CB-2016-3	E-WC-2016-1	E-LH-2016-2	E-BL-2016-2	E-TL-2016-1	E-DU-2016-2	E-CR-2016-1	E-WC-2016-2	R.wp.5.26.r1	S.st.1.5.27.r1	R.mt.5.26.r1	R.jt.4.28.r1	S.st.4.4.24.r1	S.st.7.4.24.r1	S.st.3.4.24.r3	R.ls.4.28.r3	R.jt.4.28.r2	S.st.5.5.27.r2	R.ds.6.23.r.2	R.wp.5.26.r3	S.st.2.6.19.r2	S.st.5.4.24.r3	R.mt.6.23.r.3	S.st.1.4.24.r1	S.st.6.6.19.r2	S.st.4.5.27.r3	R.ls.6.23.r.2	S.st.4.4.24.r2	S.st.1.5.27.r2	R.ls.4.28.r1	R.Jt.6.23.r.3	S.st.1.6.19.r2	S.st.6.6.19.r1	S.st.5.4.24.r2	S.st.2.6.19.r3	R.mt.6.23.r.2	S.st.3.5.27.r2	S.st.6.5.27.r1	R.wp.4.28.r3	S.st.1.6.19.r3	S.st.3.4.24.r1	S.st.2.5.27.r2	S.st.4.5.27.r1	S.st.1.4.24.r2	S.st.6.4.24.r1	R.mt.4.28.r2	S.st.1.4.24.r3	S.st.6.4.24.r3	S.st.3.5.27.r1	R.ls.4.28.r2	S.st.5.6.19.r3	R.wp.4.28.r2	S.st.2.4.24.r3	R.jt.4.28.r3	R.ds.4.28.r3	R.wp.6.23.r.3	S.st.2.5.27.r3	R.Jt.6.23.r.1	S.st.2.6.19.r1	S.st.2.4.24.r1	S.st.2.4.24.r2	R.mt.5.26.r3	S.st.7.4.24.r2	R.wp.6.23.r.1	R.ls.6.23.r.1	R.J.5.26.r3	S.st.3.6.19.r1	R.mt.5.26.r2	R.ls.6.23.r.3	R.ls.5.26.r1	R.ds.4.28.r2	S.st.5.4.24.r1	S.st.4.4.24.r3	R.ds.4.28.r1	S.st.1.6.19.r1	S.st.3.5.27.r3	S.st.7.4.24.r3	R.ls.5.26.r3	R.ds.6.23.r.3	R.Jt.6.23.r.2	S.st.6.5.27.r2	S.st.2.5.27.r1	R.wp.4.28.r1	S.st.4.5.27.r2	R.J.5.26.r1	R.ls.5.26.r2	S.st.6.4.24.r2	S.st.1.5.27.r3	R.wp.6.23.r.2	S.st.6.6.19.r3	R.mt.6.23.r.1	R.J.5.26.r2	R.wp.5.26.r2
S.st.1.4.24.r1	0.26389206	0.35081421	0.40826192	0.3342921	0.27168963	0.263142	0.26050152	0.39736851	0.37972584	0.27415372	0.32758409	0.42278979	0.40676736	0.40199901	0.25368509	0.31626418	0.4158628	0.33275634	0.39229226	0.25030463	0.26181451	0.43730891	0.27799459	0.32160424	0.32275472	0.29279048	0.42430477	0.31615349	0.36551852	0.32082843	0.32811264	0.44487964	0.36139585	0.38473935	0.38637928	0.37904891	0.36063819	0.46716276	0.26018533	0.37348411	0.43380303	0.2980113	0.25588337	0.31517643	0.30374644	0.32192591	0.29571515	0.37267186	0.2701553	0.3446625	0.28853942	0.32696018	0.28184965	0.30515283	0.51268132	0.40848782	0.3543616	0.38173288	0.36115143	0.29821628	0.45888975	0.47144899	0.35318009	0.47856455	0.30208539	0.40713511	0.28711121	0.40258469	0.37551349	0.26989994	0.23901005	0.34341431	0.38474216	0.36817104	0.42466579	0.39777377	0.40667981	0.34799353	0.20471385	0.42629323	0.0	0.56383894	0.28126469	0.39828699	0.28854638	0.29614344	0.38176174	0.40774073	0.3680226	0.52100969	0.20334372	0.34017671	0.42698718	0.39300047	0.34442974	0.38850488	0.36700994	0.33815783	0.39858656	0.27763103	0.08358014	0.23357668	0.40530573	0.09704685	0.23249097	0.38743343	0.3744526	0.394604	0.39715435	0.24929521	0.38632192	0.37951569	0.40736292	0.37871494	0.40706433	0.34261691	0.23308428	0.22583643	0.41277763	0.3247511	0.4066046	0.38880326	0.41388103	0.29399178	0.40058213	0.39459916	0.41090156	0.38040231	0.23546332	0.28166269	0.38096811	0.35636477	0.384823	0.32247324	0.40335575	0.39685396	0.40174566	0.33754077	0.38601046	0.39211314	0.26497305	0.41567785	0.41116204	0.22111115	0.33247657	0.410572	0.42370116	0.41301953	0.38828395	0.268639
S.st.6.6.19.r2	0.56636022	0.64089257	0.60450184	0.57427544	0.57892711	0.60399376	0.6045948	0.57551615	0.57452082	0.61800046	0.63183943	0.60155205	0.61670942	0.62146105	0.60524037	0.54940932	0.58347488	0.59864622	0.58021158	0.59687721	0.62184869	0.48036135	0.60997395	0.56372854	0.5774905	0.57139982	0.60945089	0.58810335	0.59376112	0.57233173	0.57391942	0.47063106	0.58700861	0.57782211	0.58191692	0.57707929	0.58692201	0.41909274	0.58351925	0.53515657	0.63375027	0.59334912	0.58003233	0.58823279	0.5774297	0.61595077	0.57137119	0.64969452	0.5771136	0.5532811	0.59552706	0.59154498	0.59446523	0.59910989	0.50356276	0.6352839	0.6009055	0.63850476	0.53487593	0.58017262	0.54658271	0.49253289	0.55456211	0.58880105	0.59984513	0.58565745	0.57581077	0.58695405	0.60081465	0.56583838	0.55674459	0.58117235	0.5884209	0.5941906	0.23296437	0.55389539	0.57770985	0.53918181	0.56519553	0.57017631	0.56383894	0.0	0.54629393	0.58104007	0.56127716	0.57694284	0.58454848	0.55679047	0.55427896	0.07598315	0.56832918	0.54682461	0.55913148	0.57725747	0.35340118	0.59749464	0.56085492	0.57389675	0.59872798	0.56671671	0.57062736	0.5645531	0.59590367	0.56777529	0.57283985	0.58841665	0.58610272	0.28466818	0.59513467	0.56173639	0.59758468	0.58810647	0.54696352	0.5999656	0.56553537	0.54211305	0.57015534	0.55204271	0.58974575	0.57582894	0.56271812	0.56433932	0.57563551	0.5177645	0.57992045	0.5858563	0.59249678	0.58284377	0.56714164	0.56640415	0.58720919	0.55936607	0.58207746	0.57328614	0.58792055	0.57203046	0.57404386	0.33318361	0.58328348	0.5999313	0.55996689	0.58981963	0.5795094	0.57494247	0.59906815	0.56107072	0.2042557	0.57116789	0.59217603	0.56480418
S.st.4.5.27.r3	0.29300309	0.39412966	0.28102629	0.34212321	0.31005684	0.25616073	0.26062119	0.2278878	0.22142541	0.36222421	0.3740707	0.27064342	0.26195743	0.27206498	0.3378184	0.31210731	0.25346755	0.38329745	0.22672635	0.24101114	0.35537022	0.3226573	0.35030738	0.36236257	0.32655263	0.33197053	0.26861314	0.3504632	0.36808215	0.32795382	0.34177151	0.31839465	0.36796032	0.22706836	0.22434019	0.2336624	0.35964484	0.35247849	0.22020022	0.31665716	0.45998372	0.30696931	0.22364518	0.36786132	0.35422749	0.35152926	0.34007696	0.42430685	0.21757419	0.29918425	0.29847099	0.36485725	0.29673656	0.3138704	0.40104411	0.43547665	0.37276241	0.41466853	0.32706138	0.32908515	0.29972878	0.31849324	0.30890744	0.33545928	0.2872355	0.22067768	0.14136932	0.20493222	0.22038902	0.14566611	0.3194436	0.18474124	0.19471509	0.21139693	0.3909142	0.20691866	0.22083102	0.1678728	0.26196058	0.26782214	0.28126469	0.54629393	0.0	0.20059304	0.15128029	0.15264323	0.19704409	0.22886176	0.17282315	0.50796884	0.26325317	0.16253882	0.27301285	0.19305622	0.36927535	0.22286481	0.17112483	0.18077688	0.20195645	0.09591202	0.25802369	0.28175631	0.23682552	0.24740072	0.28173402	0.19986582	0.18549803	0.40628535	0.21404016	0.1571628	0.21272561	0.20416852	0.22332133	0.18141677	0.23007824	0.16335684	0.15977523	0.13824546	0.22671312	0.38643489	0.22169505	0.18940163	0.21832182	0.24687567	0.19716002	0.20250267	0.22919853	0.19777218	0.27983115	0.15017238	0.20002878	0.16065586	0.20163517	0.37947641	0.2043664	0.20669427	0.21842479	0.38070714	0.18298049	0.22638223	0.08234728	0.23185044	0.21390821	0.2869078	0.23124926	0.22240501	0.42653555	0.23858386	0.23311704	0.22395495
R.ls.6.23.r.2	0.42594935	0.51859156	0.23419797	0.44341773	0.44083592	0.38476269	0.39281629	0.14578468	0.15832425	0.47441253	0.5032191	0.23756572	0.20569957	0.20924862	0.45344016	0.43033857	0.20731493	0.48371383	0.13683683	0.3665862	0.467816	0.29447396	0.46844884	0.47365441	0.44355965	0.44009757	0.20178828	0.46311	0.46314229	0.44227512	0.44829203	0.27449513	0.4677541	0.1840394	0.19348269	0.20258004	0.45799916	0.32963985	0.32676004	0.38601816	0.53820752	0.44353637	0.33857046	0.46929632	0.46305119	0.4655805	0.45015046	0.51788331	0.33618475	0.38988719	0.43596171	0.48119339	0.42470636	0.45409726	0.36422433	0.53447355	0.48690043	0.51927551	0.4116096	0.45220749	0.2472004	0.2813288	0.38730704	0.29656846	0.42246824	0.13746648	0.24852512	0.1034718	0.15469846	0.19049857	0.43258806	0.1357617	0.12647937	0.13466867	0.44689234	0.09808368	0.14096742	0.13339248	0.3764345	0.19763592	0.39828699	0.58104007	0.20059304	0.0	0.17531061	0.24584491	0.12517117	0.131064	0.11144197	0.54405618	0.37854373	0.1347192	0.19720747	0.10791918	0.44599887	0.13575017	0.09852449	0.14299762	0.17372617	0.2330376	0.37643035	0.38777203	0.16928628	0.3744707	0.39552416	0.11200946	0.11032467	0.47855249	0.1224265	0.22268588	0.12415543	0.12836072	0.13860581	0.14644317	0.13087558	0.12491742	0.23459537	0.2271072	0.13362884	0.47524819	0.12146357	0.06681101	0.12687796	0.32417637	0.1138262	0.07613305	0.16376285	0.11675552	0.38492113	0.1790049	0.1267701	0.12097394	0.11813257	0.46681853	0.08109256	0.11322655	0.10667611	0.45422826	0.12727207	0.13477969	0.22921118	0.1536755	0.13373575	0.40079728	0.30150824	0.14786305	0.48156625	0.17854806	0.15879618	0.31391569
S.st.4.4.24.r2	0.35110114	0.43553347	0.22452252	0.37943666	0.36970821	0.31193862	0.31545876	0.19402427	0.18440168	0.3872705	0.41462833	0.23460535	0.20252856	0.21360683	0.36389881	0.35558888	0.2198032	0.41103956	0.19000484	0.29157533	0.38740343	0.30491923	0.38490067	0.39821974	0.36778156	0.36604726	0.22100665	0.38715023	0.39509378	0.36540449	0.38294702	0.29181954	0.39795201	0.20818589	0.20299012	0.19201949	0.38783873	0.3396617	0.24244353	0.36711977	0.47918101	0.34901212	0.25325603	0.37998181	0.3811717	0.37867511	0.36055109	0.44544126	0.25416708	0.34499718	0.3494886	0.39203312	0.33726971	0.36857025	0.42382742	0.46029656	0.41010666	0.43755452	0.36777367	0.35795512	0.31073473	0.33174901	0.35633939	0.34656413	0.34288499	0.17626879	0.17080781	0.15128483	0.12896075	0.07869104	0.33159069	0.10107057	0.12921572	0.12199304	0.41910675	0.18224909	0.18428287	0.15563861	0.26944077	0.25855695	0.28854638	0.56127716	0.15128029	0.17531061	0.0	0.17760398	0.13082068	0.20366869	0.15717114	0.51723963	0.27704616	0.14969931	0.26563014	0.15236663	0.39476592	0.1438297	0.148511	0.09692923	0.18877916	0.14568455	0.25776214	0.28544856	0.15883727	0.25999117	0.29409803	0.14699385	0.1322145	0.43614784	0.15344563	0.11816373	0.1354397	0.12828385	0.21041624	0.14915592	0.19316247	0.14482099	0.11525254	0.11884097	0.17494403	0.39276874	0.19587162	0.1630155	0.18244085	0.28175604	0.15545635	0.17723278	0.16958482	0.14777693	0.27666592	0.06335765	0.13516113	0.13671887	0.14363072	0.37966728	0.15623289	0.18670518	0.18507858	0.39756319	0.1544973	0.14793434	0.14820543	0.18684461	0.1747374	0.29600091	0.23196041	0.22114538	0.43738806	0.22174021	0.16739921	0.24733658
S.st.1.5.27.r2	0.30104228	0.32334285	0.24284268	0.35360826	0.32962499	0.29292072	0.29029544	0.26707385	0.2524396	0.29132608	0.30590177	0.23562083	0.23008964	0.24361525	0.29807959	0.29549116	0.24518376	0.41005764	0.26825854	0.26552645	0.28778141	0.29620627	0.28437233	0.39280676	0.31447478	0.34678346	0.24017363	0.37485973	0.34615212	0.30798921	0.37041082	0.31713174	0.34199157	0.27856317	0.27084594	0.25922175	0.33459711	0.3554938	0.16490365	0.32857907	0.40864371	0.25717544	0.17115329	0.36635819	0.36933746	0.29150163	0.33411641	0.3486113	0.18148484	0.30837644	0.23991074	0.2959786	0.23237675	0.26034339	0.44776778	0.36490488	0.31222958	0.35125412	0.30487683	0.27873522	0.34601773	0.35659307	0.33621667	0.39707365	0.25221083	0.23722305	0.07190733	0.23238349	0.22044571	0.17864138	0.32341611	0.20280023	0.22608432	0.22537396	0.43139265	0.25903599	0.23477373	0.21906531	0.24405841	0.30815821	0.29614344	0.57694284	0.15264323	0.24584491	0.17760398	0.0	0.22338328	0.26824379	0.22522618	0.53839139	0.27075926	0.21566559	0.30900262	0.22965635	0.37322672	0.2477084	0.2216467	0.20628839	0.18487504	0.11678825	0.2665574	0.25840366	0.23196135	0.26637835	0.25939309	0.21729187	0.2307865	0.44662654	0.22358677	0.14284157	0.2188341	0.22820961	0.26167086	0.18070832	0.26739109	0.20991805	0.1632473	0.15251345	0.23510681	0.38926892	0.26338888	0.23907236	0.24533539	0.27003452	0.23176021	0.2590707	0.22688868	0.24841891	0.24935802	0.16664613	0.23848179	0.20598771	0.22597692	0.37390274	0.23682467	0.26138562	0.25984162	0.41505641	0.18643122	0.23884504	0.12422201	0.26120399	0.24573218	0.26028137	0.11491913	0.2760668	0.43173914	0.27422887	0.23869297	0.25400398
R.ls.4.28.r1	0.41899454	0.49074877	0.1893083	0.44065438	0.43831307	0.37289084	0.38205394	0.16332737	0.1673123	0.44940056	0.47502563	0.20689265	0.16810312	0.17655267	0.42170367	0.4180525	0.17949024	0.48050988	0.15118894	0.35524275	0.44830123	0.28055069	0.44501825	0.47148756	0.43118958	0.43800742	0.17527677	0.46069087	0.44547422	0.42723281	0.44343058	0.26398942	0.45313553	0.16730671	0.16528642	0.16980969	0.44258587	0.31721704	0.30492229	0.38804571	0.50889593	0.41631946	0.31712119	0.45730531	0.45973478	0.44108897	0.43733163	0.49154248	0.31546194	0.38031088	0.41336532	0.45310746	0.39794517	0.42902787	0.4021731	0.50709062	0.46370312	0.49210838	0.40065395	0.4272051	0.29340635	0.30107807	0.38725355	0.32292491	0.40197871	0.11658203	0.22492685	0.09534301	0.09193073	0.15375128	0.41669649	0.09209619	0.0649953	0.08507224	0.45884931	0.14902049	0.12380833	0.16366085	0.34791415	0.22917279	0.38176174	0.58454848	0.19704409	0.12517117	0.13082068	0.22338328	0.0	0.17287755	0.14235308	0.54677383	0.36193322	0.15969593	0.23393412	0.11082545	0.45079916	0.08893954	0.1386699	0.09733207	0.15339482	0.20268925	0.35598912	0.35649368	0.11437149	0.35366643	0.36469349	0.09334921	0.08001964	0.48633108	0.08539881	0.18657795	0.08030176	0.06994215	0.16780126	0.1068757	0.16814343	0.15152463	0.19486224	0.20166191	0.12338153	0.46068868	0.16362282	0.12983624	0.12842813	0.32886488	0.10954685	0.1283442	0.11056322	0.10037737	0.35062282	0.13927783	0.07375501	0.13731767	0.09569698	0.45010144	0.09842343	0.13799562	0.14272786	0.46000333	0.11210538	0.08075592	0.20644253	0.14581141	0.1210388	0.37071781	0.26725745	0.18770898	0.4840274	0.18777951	0.12869225	0.30019412
R.Jt.6.23.r.3	0.43784099	0.5359438	0.24903611	0.46470907	0.4487875	0.40374343	0.41637499	0.12022108	0.12935185	0.49848955	0.5192954	0.25339982	0.25408293	0.26632112	0.4776485	0.43947029	0.20461757	0.48850579	0.12287041	0.390955	0.49455128	0.31868078	0.49182194	0.46831471	0.45423795	0.45198669	0.23716966	0.46696774	0.48325699	0.44961028	0.46048719	0.29696091	0.4846157	0.21769486	0.23514575	0.24752	0.47813824	0.33940941	0.35090252	0.38379446	0.5430921	0.45761487	0.35497388	0.48484338	0.47328295	0.4792551	0.4652919	0.53479155	0.35247773	0.39491611	0.45549873	0.48806161	0.44018262	0.4712781	0.34931711	0.55083753	0.50282591	0.53574253	0.40654062	0.45934735	0.2342664	0.24897586	0.39189872	0.31100896	0.4415375	0.14492832	0.2712288	0.13058444	0.20812972	0.21902493	0.43344362	0.19356194	0.17940537	0.19625687	0.42970892	0.0964497	0.15171516	0.113746	0.38966828	0.16326168	0.40774073	0.55679047	0.22886176	0.131064	0.20366869	0.26824379	0.17287755	0.0	0.11645005	0.520605	0.38878557	0.12080616	0.15917943	0.12905982	0.42514107	0.18678877	0.11018147	0.1953741	0.20605105	0.26059674	0.38861265	0.38734469	0.18948168	0.38260122	0.40115738	0.14633592	0.17665887	0.45506627	0.1707609	0.25252214	0.18062797	0.1644092	0.10373921	0.19210483	0.09070142	0.1186262	0.25690067	0.2532333	0.14593252	0.47473533	0.07606895	0.12831879	0.1330706	0.33224825	0.13152634	0.13923263	0.16980575	0.17533064	0.38942085	0.20808974	0.16631262	0.11974308	0.14000649	0.46465443	0.13976012	0.12668637	0.09640595	0.43379232	0.16591229	0.19119061	0.25563596	0.14928202	0.14490879	0.41095744	0.31768534	0.10579867	0.46515081	0.14671816	0.18673646	0.32637981
S.st.1.6.19.r2	0.4042132	0.49703193	0.23792806	0.42577268	0.41708211	0.36185676	0.3732111	0.13811783	0.14358718	0.45361464	0.48085495	0.25035641	0.2267878	0.23339343	0.43193957	0.4106295	0.20934116	0.46162452	0.13771542	0.34955913	0.45183291	0.31272347	0.44968517	0.44762516	0.42414916	0.41768472	0.22509773	0.44004247	0.44636398	0.42297985	0.42659248	0.28908424	0.44878399	0.19462833	0.19715156	0.20143315	0.44101315	0.33283912	0.31506191	0.37069471	0.52601133	0.42127646	0.32309277	0.44938905	0.43769232	0.44384295	0.43033659	0.49922896	0.32055032	0.3733585	0.415097	0.45881492	0.40342705	0.43199033	0.36016554	0.51561718	0.4665812	0.49976792	0.39660597	0.4307056	0.24933679	0.26566021	0.37290091	0.29141251	0.40373043	0.14990745	0.22376049	0.11540569	0.17477261	0.17430094	0.41131339	0.15018395	0.14539868	0.1635444	0.42312065	0.11236461	0.14421661	0.10062311	0.35586921	0.18307669	0.3680226	0.55427896	0.17282315	0.11144197	0.15717114	0.22522618	0.14235308	0.11645005	0.0	0.51919369	0.35512288	0.11225369	0.19231012	0.10643317	0.42062444	0.15740664	0.07536756	0.15204589	0.17493208	0.21046079	0.34602582	0.36513594	0.18197983	0.34051757	0.37705867	0.12248775	0.13073314	0.45242758	0.14655447	0.20753809	0.15639504	0.13839599	0.13562766	0.14673874	0.12163593	0.09386951	0.21325252	0.20571649	0.14952459	0.44944076	0.11249852	0.11130382	0.13957655	0.29870032	0.10409347	0.1139224	0.1676575	0.13759941	0.35900018	0.16098871	0.13443859	0.08354331	0.1180206	0.44093766	0.11225745	0.13325792	0.11309738	0.42563209	0.12955282	0.16926736	0.20467395	0.16160349	0.14083996	0.37948933	0.28796307	0.13014234	0.46090368	0.17660065	0.17576867	0.28857722
S.st.6.6.19.r1	0.52385025	0.6038623	0.57105327	0.54035777	0.53791774	0.56135311	0.56069227	0.53927384	0.53779921	0.57575255	0.59519112	0.56618134	0.58409121	0.59055938	0.56632222	0.50970299	0.54914595	0.56451917	0.54489703	0.55274828	0.5793539	0.44709178	0.56749872	0.53003801	0.53713659	0.53656081	0.5757306	0.55286416	0.56058623	0.53150468	0.54043945	0.43663373	0.55305714	0.54385594	0.54898147	0.54964442	0.55302802	0.38936433	0.53896184	0.48827754	0.59132658	0.54509571	0.53214192	0.54923038	0.54036883	0.57150828	0.5330122	0.60640493	0.53100887	0.50547183	0.54868099	0.53757759	0.54777924	0.55481252	0.48815469	0.59619885	0.55573287	0.59862119	0.48775108	0.52749841	0.51760106	0.46530024	0.5085186	0.57923546	0.55851638	0.54852304	0.53787292	0.55166676	0.56163406	0.51990565	0.51371118	0.5392877	0.55102917	0.55597321	0.19611776	0.51673884	0.54271148	0.49366356	0.5163282	0.53461904	0.52100969	0.07598315	0.50796884	0.54405618	0.51723963	0.53839139	0.54677383	0.520605	0.51919369	0.0	0.51976701	0.50272536	0.52129469	0.54519792	0.30190917	0.56203661	0.52126133	0.53379056	0.56523375	0.5285977	0.52512387	0.51662275	0.55825046	0.52357856	0.52794498	0.55429642	0.55128595	0.23445213	0.55663366	0.51464294	0.55588883	0.55292298	0.50906939	0.56473961	0.52959352	0.49650418	0.52526081	0.50649274	0.55332272	0.52417185	0.52711033	0.52719861	0.54079366	0.47546427	0.54486328	0.55260615	0.55775429	0.5513179	0.51767979	0.52249432	0.55242606	0.52033902	0.54676523	0.51903575	0.55720096	0.53488285	0.53577561	0.28187918	0.54921317	0.56261079	0.5191879	0.55374754	0.54415525	0.53063292	0.55952482	0.52581185	0.15851191	0.53377674	0.55440416	0.52466375
S.st.5.4.24.r2	0.25692042	0.34124489	0.38486522	0.30967228	0.26873949	0.24530054	0.23773272	0.37471199	0.36622216	0.32323886	0.31578059	0.39904797	0.39612112	0.40075735	0.31837865	0.28262494	0.39229312	0.3166605	0.38083954	0.23624993	0.31711403	0.41901909	0.29548721	0.31201334	0.28833174	0.2840587	0.39893433	0.29212545	0.34688792	0.27890693	0.31183618	0.42607854	0.34513953	0.37924479	0.37719754	0.37835797	0.34450863	0.4519791	0.22291287	0.33435439	0.39661851	0.24701912	0.21923295	0.27427943	0.26396284	0.29118811	0.24531773	0.35646462	0.22488108	0.30492522	0.25579168	0.28607768	0.24704363	0.26705535	0.50258462	0.37351894	0.32400066	0.34969416	0.32271103	0.25615016	0.44865151	0.46495307	0.31977833	0.50053267	0.26289695	0.38040103	0.25375005	0.37588457	0.35921869	0.24779694	0.10796671	0.33589361	0.36470942	0.35486534	0.43064113	0.37712545	0.37952739	0.32970387	0.08191961	0.40383475	0.20334372	0.56832918	0.26325317	0.37854373	0.27704616	0.27075926	0.36193322	0.38878557	0.35512288	0.51976701	0.0	0.31580831	0.40289724	0.37476053	0.32388378	0.374331	0.34791362	0.32705119	0.37568784	0.25718031	0.19549626	0.1517862	0.37446491	0.19169007	0.12733665	0.36956811	0.36518524	0.3664134	0.37245477	0.21577387	0.3615613	0.36020835	0.38212098	0.3623208	0.38339697	0.32454509	0.20819748	0.20406303	0.38471613	0.2746552	0.38325378	0.36987394	0.38227681	0.25561914	0.37489295	0.37855748	0.38230524	0.37423667	0.15922104	0.26700035	0.36855453	0.33527915	0.36777036	0.27178438	0.38181253	0.37359168	0.37806022	0.33149747	0.3645588	0.37375828	0.24154493	0.38657163	0.38216556	0.11685609	0.29818083	0.38688472	0.41123698	0.38694775	0.35817497	0.29925456
S.st.2.6.19.r3	0.38117627	0.48000324	0.24739313	0.40669753	0.39391912	0.34038539	0.35393453	0.13937602	0.15035905	0.43444155	0.45892908	0.25599768	0.24619865	0.26134206	0.4166001	0.38337645	0.21134455	0.42613705	0.13649393	0.32850216	0.43210898	0.32350464	0.42907966	0.41026461	0.39762587	0.38397647	0.23451838	0.39799098	0.42607219	0.39349834	0.40031841	0.30299025	0.4286832	0.19225114	0.20825631	0.22768272	0.41882822	0.35366181	0.27759876	0.3502831	0.5023854	0.38897725	0.28452772	0.4190194	0.40773169	0.42124124	0.39539022	0.48036233	0.28588159	0.34583379	0.39190659	0.42601441	0.37980964	0.41156564	0.37765617	0.49858033	0.44543599	0.47728077	0.36924622	0.39574797	0.26663602	0.28756046	0.34399566	0.32386084	0.38510916	0.1636468	0.20714062	0.14370024	0.18267528	0.14829081	0.36808856	0.15778784	0.15620327	0.17564029	0.40682254	0.11326276	0.17117608	0.07265024	0.32034442	0.19563788	0.34017671	0.54682461	0.16253882	0.1347192	0.14969931	0.21566559	0.15969593	0.12080616	0.11225369	0.50272536	0.31580831	0.0	0.19092433	0.14036796	0.39291673	0.17303567	0.10297041	0.15854048	0.19392787	0.19741896	0.31956675	0.32817423	0.1847136	0.31388056	0.33893444	0.14885776	0.15862855	0.41648915	0.15752522	0.17959882	0.16650103	0.15774916	0.14565021	0.16844561	0.11753582	0.07327998	0.18854609	0.18850118	0.1675755	0.42139205	0.11884153	0.13413937	0.15893146	0.28424433	0.139948	0.14265941	0.17807229	0.16204564	0.32679107	0.15266872	0.15950352	0.09994872	0.14873269	0.41140359	0.15130578	0.13643785	0.10584385	0.39585398	0.14641887	0.17671019	0.19167082	0.1730334	0.15474511	0.35088162	0.28286624	0.15187183	0.43888991	0.17337014	0.19256054	0.27791979
R.mt.6.23.r.2	0.46691248	0.54198161	0.29565466	0.4640944	0.47380357	0.43932798	0.44217606	0.19354823	0.20331406	0.51525698	0.52931259	0.29089031	0.31764462	0.33133859	0.49206043	0.4511192	0.26482642	0.4879293	0.18656148	0.43027679	0.50798859	0.32926005	0.50880567	0.48211374	0.46219824	0.46801594	0.30250823	0.47353511	0.47912752	0.46607775	0.46374448	0.33228466	0.48533393	0.27232743	0.2889825	0.31236481	0.47559243	0.3481359	0.38063041	0.37759219	0.53179365	0.4632333	0.38044967	0.48643601	0.4749209	0.48219769	0.47139789	0.53554684	0.37571322	0.38016844	0.46833464	0.488867	0.45254035	0.48079747	0.35520528	0.55008474	0.50277646	0.53590794	0.41778281	0.46365812	0.27298509	0.28195879	0.39728663	0.38776637	0.45388821	0.16307723	0.30881123	0.18840635	0.27080643	0.27211268	0.44671533	0.25667115	0.23329466	0.2575833	0.43533443	0.16729253	0.18029583	0.19697109	0.40565131	0.11069769	0.42698718	0.55913148	0.27301285	0.19720747	0.26563014	0.30900262	0.23393412	0.15917943	0.19231012	0.52129469	0.40289724	0.19092433	0.0	0.19483691	0.42913722	0.2373513	0.18223024	0.26331771	0.2542891	0.30489143	0.4083601	0.39797406	0.20370579	0.40232895	0.41253655	0.21000199	0.24354998	0.463134	0.22819077	0.29660823	0.24181318	0.21632391	0.1270629	0.26194382	0.13427793	0.19861273	0.31305658	0.29503521	0.18184227	0.45976268	0.12915862	0.20244022	0.16306013	0.3554301	0.19119041	0.20184432	0.19850404	0.23610411	0.40327304	0.27432239	0.22467835	0.18988885	0.19915504	0.45198004	0.21115395	0.14873972	0.14684022	0.45638065	0.23421262	0.2431825	0.29541831	0.14441527	0.16197144	0.42775033	0.33652903	0.12611948	0.47106302	0.09704459	0.22801957	0.34768648
